id	miner	hash	time	difficulty	chainwork
550711	Unknown	000000000000000001a3edf9bd5ab1bc2626ba62d6d54950e08ec729f1041252	2018-10-04 10:53:46	582100661024.99	000000000000000000000000000000000000000000c73ef963a9ab1bb03af905
550712	CoinGeek	00000000000000000122938dd8e05712bd3c5e08490edb04e449083d14ca642a	2018-10-04 11:08:06	593996228824.98	000000000000000000000000000000000000000000c73f83b123216e20591764
550713	AntPool	000000000000000000c0694b3c152913ab97c44ebf3821b0e8c79384af2b5dee	2018-10-04 11:27:08	596015571323.52	000000000000000000000000000000000000000000c7400e76f9c8c04dfaf15f
550714	BMG Pool	000000000000000000918e64fee22d3b8bc5a0361453d15d66e0714e1e95b281	2018-10-04 11:35:06	596128981636.25	000000000000000000000000000000000000000000c740994392f7ddbd426596
550715	BMG Pool	00000000000000000069686fb238ef819af37df4f62fdb368c4ea3e186ed147c	2018-10-04 11:42:06	610679310187.81	000000000000000000000000000000000000000000c741277373ef2a834883dd
550716	Unknown	000000000000000000ce45e951c71a11bf1b200180f9ebe8abb583799c098e7f	2018-10-04 11:42:40	613863237347.29	000000000000000000000000000000000000000000c741b6611c83b6634d667c
550717	Unknown	0000000000000000016be11afa381d19576e147a8be2e233bb8a9c385f961968	2018-10-04 11:46:52	617514179061.26	000000000000000000000000000000000000000000c742462862e4f206c5e7f0
550718	CoinGeek	000000000000000000e26376aefc89256e46f54214e036a95c9f3d4b985a406f	2018-10-04 11:50:06	618579708691.1	000000000000000000000000000000000000000000c742d62f2c36ce7238b808
550719	AntPool	0000000000000000004e87e4607da5370f9d19a4c3538f6fd90b36de962df770	2018-10-04 12:24:55	617508887095.61	000000000000000000000000000000000000000000c74365f621d7fbb0b59d9b
550720	CoinGeek	000000000000000000cac828639c55c0504816ce6fb30215882a0554e90191e7	2018-10-04 12:33:10	620566809569.05	000000000000000000000000000000000000000000c743f6735c6117457d3013
550721	Bitcoin.com	0000000000000000016c9ae512d3d7051c338aec115ceec32d397a19c56c9fea	2018-10-04 13:02:24	605394664322.32	000000000000000000000000000000000000000000c74483683ed17c088b0e6b
550722	BMG Pool	00000000000000000051830cbe3b7f9b70b12d3579bc5a3bad26b8e4f656370d	2018-10-04 13:46:06	608128134479.15	000000000000000000000000000000000000000000c74511000f569bb46737a1
550723	BTC.com	0000000000000000005a6cdb20f569061bacd85773f26ce7114e37c811cccc66	2018-10-04 14:06:40	595798732657.25	000000000000000000000000000000000000000000c7459bb8f93ef6dc192b47
550724	CoinGeek	0000000000000000003aaaaa781f9152a7d7996be72d51993e3b69744b79b13f	2018-10-04 14:16:06	578376794181.44	000000000000000000000000000000000000000000c74622637169b476bcbbf4
550725	CoinGeek	000000000000000000518ee0e17e7bedcc17d8fee6adb339782d8cb8dcf9ae19	2018-10-04 14:38:10	571495943389.33	000000000000000000000000000000000000000000c746a773c686e6e829c001
550726	BTC.TOP	000000000000000000e5918578f832f76eede677f2d8744b9527987afcb8204f	2018-10-04 14:40:41	568721888304.57	000000000000000000000000000000000000000000c7472bdec246133822cca3
550727	CoinGeek	000000000000000001ab97e66e7dd4ffafa68602d59ce2d8ca40ede9d09f2a41	2018-10-04 14:52:06	562783080745.26	000000000000000000000000000000000000000000c747aee7c1a03bd4f4b13c
550728	Unknown	00000000000000000121a7f0ee157a5a4c02ad69ce5d93c1e323fdd0820813cc	2018-10-04 14:54:28	564405289706.9	000000000000000000000000000000000000000000c7483251724cd767436892
550729	BTC.TOP	000000000000000000e52da97977c6a031a39dccff3244c917a0be8c934b222c	2018-10-04 14:55:01	565016031728.22	000000000000000000000000000000000000000000c748b5df8a4cdfa024e892
550730	Bitcoin.com	000000000000000001aed8120d1b130a5aabc4a085ba1646befdac1e63b37b03	2018-10-04 14:58:29	576567269664.33	000000000000000000000000000000000000000000c7493c1e26e49c8d6c7b61
550731	Bitcoin.com	00000000000000000082304b48a761ca5eb809cc693198379a44cd912b5ca3e8	2018-10-04 15:06:45	580309856133.98	000000000000000000000000000000000000000000c749c33bd7b1d355832924
550732	CoinGeek	000000000000000001ccfb8eeaec89b891878541acf8749fbc55c367a59448a9	2018-10-04 15:18:10	603341688587.36	000000000000000000000000000000000000000000c74a4fb65bbb62bbf77fb2
550733	CoinGeek	000000000000000000555800282da8751765b6ae1d4979c0d024fe025d9a32da	2018-10-04 15:25:10	601392923535.26	000000000000000000000000000000000000000000c74adbbcb7854dc743e30a
550734	CoinGeek	0000000000000000013f343250868b23037c84082725c5ec317e1e09bf4a2dcf	2018-10-04 16:05:06	602489126292.25	000000000000000000000000000000000000000000c74b68046a4a94cbc819fd
550735	ViaBTC	000000000000000000cfe8d66f1f8d2f155b61425ebc2daf5d10b133edc93af5	2018-10-04 16:10:50	600520831121.76	000000000000000000000000000000000000000000c74bf3d6cacd8711aabc61
550736	CoinGeek	00000000000000000181e327d1165480db82d915d46b9d39232526309072e014	2018-10-04 16:11:06	585834684517.64	000000000000000000000000000000000000000000c74c7c3dcb14ecfbd01bb9
550737	CoinGeek	000000000000000001ab1c1a2d76f4a9b15edb4907cb24de1dcaa2985941e645	2018-10-04 16:40:10	585477680127.24	000000000000000000000000000000000000000000c74d048f83d2a4f7b3e4ef
550738	AntPool	000000000000000001d54a8bb823c2f751e21d6861cac80a31edc18b3d1e6b33	2018-10-04 16:50:09	585725156894.35	000000000000000000000000000000000000000000c74d8ceffcd13c5093eba8
550739	Bitcoin.com	000000000000000000b08fbf05990ed6340a71bfbdc6f5fdf73895361827f42e	2018-10-04 16:54:59	579870874888.75	000000000000000000000000000000000000000000c74e13f38331cb6ff07e43
550740	CoinGeek	0000000000000000009e34acaee474c0cfc835008b9b50eb19975d00b2b7f532	2018-10-04 17:00:06	587252708016.24	000000000000000000000000000000000000000000c74e9caf0920019a89fab3
550741	CoinGeek	000000000000000000d3c28e82a7b9eb66bfb4bd531997dbb417bd03d4445f55	2018-10-04 17:38:07	585620429657.11	000000000000000000000000000000000000000000c74f2509441595ad0e5b9c
550742	CoinGeek	0000000000000000005d56942a3719711037840d7fb9ddd0f9938574f2008e15	2018-10-04 18:09:10	580440745010.11	000000000000000000000000000000000000000000c74fac2ec21f45d3195966
550743	Bitcoin.com	000000000000000001253a0e46011f3435161c92bf5b5d1e658a7e91dee73364	2018-10-04 18:38:14	573123256337.59	000000000000000000000000000000000000000000c75031a01670abbc302037
550744	Bitcoin.com	0000000000000000008f23482aca2cf1001938becd4d7e7013c2ba9a6d369096	2018-10-04 18:38:56	557963284805.1	000000000000000000000000000000000000000000c750b389cc6ba6d0a439db
550745	BTC.TOP	0000000000000000003c0981b7a0800c6dc3605355a5382b887101d8992986fc	2018-10-04 18:42:34	552228984053.86	000000000000000000000000000000000000000000c751341db69486d65acc62
550746	Unknown	000000000000000001baeda9c8d1d227565e69beb7ef63f939a358dae3f2dd34	2018-10-04 18:54:34	552962125134.68	000000000000000000000000000000000000000000c751b4dd53c172b15fc2c4
550747	Bitcoin.com	0000000000000000000a0f428a07fc455e833ab0afedc0641b0ae00bc8c68933	2018-10-04 19:06:48	552351744877.89	000000000000000000000000000000000000000000c75235788f201bf3acc9bd
550748	ViaBTC	000000000000000001a175d033d99224d089de99fb801b7a8e5506088a7dc68e	2018-10-04 19:10:28	549743231072.0	000000000000000000000000000000000000000000c752b5784f203bf39cc9c4
550749	BTC.TOP	000000000000000001d9f555f29fca5c759d1a5375c4ee3a66c8f91a47986062	2018-10-04 19:19:10	547762355099.7	000000000000000000000000000000000000000000c7533501fce5856bf3a52f
550750	Unknown	00000000000000000075e29f0072f4fc3a9bc1268ada1a986acf644581b91819	2018-10-04 19:38:42	549177599889.49	000000000000000000000000000000000000000000c753b4e005eb1feee8dc0c
550751	BTC.com	0000000000000000014ba126ebf6665202fcc27f2991bddca4cf4a3083c42a3d	2018-10-04 19:45:57	547296383280.29	000000000000000000000000000000000000000000c754344ded6a37b92282f3
550752	AntPool	0000000000000000017abd2ebeba73020723d0bbdc10dcc0a452e9cc53b53534	2018-10-04 19:56:03	540668361380.78	000000000000000000000000000000000000000000c754b230c3c7b2dd45a9d6
550753	Bitcoin.com	000000000000000001ff5f1624f8d1af007e965cb3f17a7c17fe9c483805ea30	2018-10-04 20:03:27	542986605726.28	000000000000000000000000000000000000000000c755309dc84955a6649741
550754	CoinGeek	000000000000000000ebd13e7cc1a9a560234162d12d1042bf8ea51e3f4cda2c	2018-10-04 20:04:06	539203760439.26	000000000000000000000000000000000000000000c755ae29524616e50980ba
550755	BTC.TOP	000000000000000000c35a7386fb1144c906285f640f9b61cb2f2a8f1498430c	2018-10-04 20:05:22	552830609910.16	000000000000000000000000000000000000000000c7562ee118a7d36fb98305
550756	Unknown	00000000000000000087074f9249dad3edf9d57e032df2a6c42da5b69b24e009	2018-10-04 20:13:45	556967021915.7	000000000000000000000000000000000000000000c756b08f6ca3831f3657c0
550757	AntPool	000000000000000001de110d83bb60c939f8701df208230d3cc4fcd55ac2ead9	2018-10-04 20:16:22	562690790244.19	000000000000000000000000000000000000000000c7573392ebba6666951e5a
550758	Huobi	000000000000000001e90514b33b535fd784df7a54a0e37b28776c753058676f	2018-10-04 20:22:12	573771296712.16	000000000000000000000000000000000000000000c757b92ae0822357cec017
550759	Unknown	000000000000000000966d54c43d76df009004cf17fb33041fcf0596e43e3522	2018-10-04 20:27:47	575002948779.48	000000000000000000000000000000000000000000c7583f0c3f182d67f55a22
550760	CoinGeek	000000000000000000338c0485c785cc357350dcd7b8148eaf0eef923d103f3a	2018-10-04 20:47:10	580786950005.24	000000000000000000000000000000000000000000c758c6465fe1c36f15dc68
550761	Unknown	000000000000000001ca406f7b7046f4b8e50f34e9c633d2b9f92e3ef7cb7bab	2018-10-04 21:04:43	587688561506.4	000000000000000000000000000000000000000000c7594f1be082a677530758
550762	Unknown	000000000000000001a8395ede2baaf7c2ee2184c1e23867ac088940b36247b1	2018-10-04 21:47:13	583434500310.11	000000000000000000000000000000000000000000c759d6f3d0536c64f37288
550763	BMG Pool	000000000000000001a88d4572313117b247ee61b45e843169b17cb6199a0489	2018-10-04 21:54:06	579763565697.67	000000000000000000000000000000000000000000c75a5df0f1450f012bfbdc
550764	Unknown	000000000000000000c0796a6411d6198f53f14fe8929b8a3ae9717ccd9b8077	2018-10-04 21:57:54	566459608712.71	000000000000000000000000000000000000000000c75ae1d514d7bb495f4b65
550765	BTC.TOP	000000000000000001dbfbcc1a64b5bd28288668cb10d7375266741eda19dedc	2018-10-04 22:13:49	565055908644.85	000000000000000000000000000000000000000000c75b65658d53589f133090
550766	Northern Bitcoin	000000000000000001ec50d89bde51da1baf1901fc5c0ae4946be8cb9cf77805	2018-10-04 22:17:52	565756887999.66	000000000000000000000000000000000000000000c75be91fce115904f53ea2
550767	BTC.TOP	0000000000000000003d534dac96a45146c7002b2d8747322af190605bc6470d	2018-10-04 22:31:54	563703243651.97	000000000000000000000000000000000000000000c75c6c5fa634b52038055a
550768	ViaBTC	0000000000000000004a65d0dace02efec9559dfc96639ecae09e05bdc3d2675	2018-10-04 22:32:40	562374595339.85	000000000000000000000000000000000000000000c75cef504c78673e8d60fe
550769	Unknown	000000000000000001d8a46ce80d635a52e4a266cb039cd997cf9ba905684efc	2018-10-04 22:36:01	557173744645.66	000000000000000000000000000000000000000000c75d710af2d713468aa3a4
550770	BTC.TOP	000000000000000000e1a1eabad6661ee5938a9abea5ac519f5ab31a10b36e7c	2018-10-04 22:36:42	557156511890.61	000000000000000000000000000000000000000000c75df2c49241454bd3a1a0
550771	ViaBTC	0000000000000000017bf7843c4e47bc4f97126bee6f65ae15e47e12d37d5d23	2018-10-04 22:42:43	568766779485.99	000000000000000000000000000000000000000000c75e77323aff4c066e0e97
550772	CoinGeek	0000000000000000009245ebe991f3c5d9c4e62edf4d0e08066b856119c7eba1	2018-10-04 22:43:06	569531015312.33	000000000000000000000000000000000000000000c75efbcd713b1295a2849a
550773	CoinGeek	0000000000000000001ae8433afc11a3747434350bc6d8f22ae9b771566c021b	2018-10-04 22:52:06	573794141745.83	000000000000000000000000000000000000000000c75f8166c29a95cacc6242
550774	Unknown	00000000000000000003b12cafaeed222479499ee8b4b6cbc49ec70cd83a675b	2018-10-04 22:55:02	582722045419.11	000000000000000000000000000000000000000000c76009143b0df95a94c496
550775	Unknown	000000000000000000f2563d35e89b8eb05245f729dfc555fa75ddb2b095a82a	2018-10-04 23:09:25	579348699708.95	000000000000000000000000000000000000000000c7608ff8a18c9ccb65ec5a
550776	ViaBTC	0000000000000000013b7a1c2a985a09559ac5e6c11954f06f90c2372f03b964	2018-10-04 23:09:57	601157108751.66	000000000000000000000000000000000000000000c7611bf0ef08f9f0969cc8
550777	Unknown	00000000000000000099aebde4f9bf1ca81f3fcc6658496d02b3c2646bfd55eb	2018-10-04 23:38:22	596291776187.72	000000000000000000000000000000000000000000c761a6c73c4e02edb47f77
550778	BMG Pool	00000000000000000086a906b01a3dfce057ab3cd486e29bfe899b066cfe4d3e	2018-10-04 23:43:06	597112032536.15	000000000000000000000000000000000000000000c76231ce6de24ca8f1269f
550779	Northern Bitcoin	0000000000000000001991123cc3b38c933e601638e67ae1baf6a173a341f8d5	2018-10-04 23:48:26	587894739418.44	000000000000000000000000000000000000000000c762bab03895f1cdb22f29
550780	BTC.com	0000000000000000012e233d92ca4bd215ef3db57c60b93abbf3eda99903acd2	2018-10-05 00:03:02	588014676815.3	000000000000000000000000000000000000000000c7634399296a31ee0d3c13
550781	CoinGeek	000000000000000000f573e7b9b77c23f4a48540ca5031549c96a17db6717f74	2018-10-05 01:54:10	593155206834.87	000000000000000000000000000000000000000000c763cdb481b43d1722ee8e
550782	AntPool	0000000000000000009589da0516596d6ce91ae1d8be65ff4057e8de2529fb7f	2018-10-05 02:09:41	588817115638.82	000000000000000000000000000000000000000000c76456cd46f6f92ae03b94
550783	Unknown	0000000000000000010b18c484dfd36ab87f61aa3cc0639a260e9f95d3451cdc	2018-10-05 02:12:38	548725932303.0	000000000000000000000000000000000000000000c764d69063fb252de6ca73
550784	Unknown	0000000000000000004c7849c21ccb2d97b0d8683dc311c9c609ea0a4cd3a461	2018-10-05 02:36:22	544500657621.19	000000000000000000000000000000000000000000c7655557a7703dd39a0ac5
550785	BTC.TOP	000000000000000000af7772b8a0a695f8c684fadd3b38c03efaab3f0a1905c1	2018-10-05 02:36:35	545890805362.96	000000000000000000000000000000000000000000c765d471c730d08a41b18e
550786	BTC.com	00000000000000000193e8e111aeb20f0b7f7aaa8d90f436939d4d24d661cc8a	2018-10-05 02:40:25	543146229422.23	000000000000000000000000000000000000000000c76652e84f6606fa61d58d
550787	Unknown	0000000000000000000b62143012c2cbb8d3060ba7d7c84dac2efa2c2914b9bb	2018-10-05 02:59:57	543084824587.73	000000000000000000000000000000000000000000c766d15b2ea0f1f0750157
550788	BTC.com	000000000000000001d19e0cc612a9e9b433681a29dac37dc65378ac8ebe5165	2018-10-05 03:00:57	545981803709.01	000000000000000000000000000000000000000000c767507abaed3b3f0648d4
550789	BTC.TOP	0000000000000000008ff650c6aecbc46e0f210bb59aac87bc323f69114d9a7f	2018-10-05 03:01:53	541106856353.4	000000000000000000000000000000000000000000c767ce77b44bd6035ab5b4
550790	CoinGeek	0000000000000000005748c81e753892d62ba1d7ac743e5a3f300f81c8726834	2018-10-05 03:14:10	544208680318.87	000000000000000000000000000000000000000000c7684d2d9077310d282b62
550791	BTC.TOP	00000000000000000111f3c37004bfcf7486d71dabe6453d5016eb480888de6f	2018-10-05 03:15:23	549089717412.31	000000000000000000000000000000000000000000c768cd065c7ca16236169d
550792	CoinGeek	00000000000000000166ed33c49b5c6dda51a97f24751b0ea51ef858262c5b34	2018-10-05 03:17:04	548421059040.71	000000000000000000000000000000000000000000c7694cb74d6f730b66d5ee
550793	Unknown	000000000000000001da579d68d33509a2907515e96f2903443a395f41178c0a	2018-10-05 03:40:48	558049709006.21	000000000000000000000000000000000000000000c769cea62a2a1dfc72e2d3
550794	CoinGeek	0000000000000000001f8467ee7477ac6305c4cc24fe91d0a4249d6743b49559	2018-10-05 03:44:06	559323241269.76	000000000000000000000000000000000000000000c76a50e0efc0195408c1ad
550795	BTC.TOP	0000000000000000017d22fb2ba093c71bfea8c24618d50e2401343fe32c7612	2018-10-05 03:59:28	555764190001.78	000000000000000000000000000000000000000000c76ad24791b1ed0c4ffb12
550796	Bitcoin.com	000000000000000000f61eab01341d58e43bdd135d731fe011f8758f50ac0090	2018-10-05 03:59:58	556713135285.71	000000000000000000000000000000000000000000c76b53e6c39dd4ae42b899
550797	BTC.com	0000000000000000011d0c90357ef7e8a958c7c77f03c7caab51aa6e686c2f20	2018-10-05 04:00:48	556145955097.87	000000000000000000000000000000000000000000c76bd56426ec51daf04fe0
550798	Unknown	000000000000000000fec0948f305bbebcb0639903be3ef46e285da6556dd318	2018-10-05 04:02:01	565197738834.72	000000000000000000000000000000000000000000c76c58fd1398914098344a
550799	Unknown	000000000000000001b26a9d7355724f206552e2a471d0bc273d958bdde1dbb6	2018-10-05 04:20:04	568241995854.3	000000000000000000000000000000000000000000c76cdd4b74a7409ba9ff8c
550800	Unknown	000000000000000000843b400bf55f331cdeca768cb56b2b71cef70932a5cd0c	2018-10-05 04:39:30	570234123329.62	000000000000000000000000000000000000000000c76d621093a0a13285791d
550801	BTC.TOP	0000000000000000015f4c54c2ec8291eced3eace3563683389bf9092a9a55a8	2018-10-05 04:53:21	565188872361.97	000000000000000000000000000000000000000000c76de5a8f901b08c6384a0
550802	BMG Pool	000000000000000001ec1b1e28112ad4b62e12d0810446206487dd4f39840f47	2018-10-05 04:59:01	558815731717.4	000000000000000000000000000000000000000000c76e67c57e7e3b6f5d71e5
550803	BTC.TOP	0000000000000000011d7786923d5b8c25d4eaf22a164854bcf18199c88d48af	2018-10-05 05:09:04	554297782441.77	000000000000000000000000000000000000000000c76ee8d4b87e1f3408c1eb
550804	BMG Pool	00000000000000000005bb20db51417c7742e5d6ac9ad5d6ca6cc066534fec52	2018-10-05 05:12:06	555532812618.44	000000000000000000000000000000000000000000c76f6a2d8fd840ff20b545
550805	BTC.TOP	0000000000000000007f87e608b0e80c4fa2054e985404a7508cff68948bb4de	2018-10-05 05:20:44	557803470581.91	000000000000000000000000000000000000000000c76fec0dbf37664674ee29
550806	Unknown	000000000000000000c398bd5167e579e8302757e285cd955488a61f3fef7917	2018-10-05 05:41:51	556786265319.32	000000000000000000000000000000000000000000c7706db14d07db698d0193
550807	BTC.TOP	00000000000000000031ce1a7fd16708da771f807f49d8f510fdc271e52e868c	2018-10-05 05:53:28	555160442904.14	000000000000000000000000000000000000000000c770eef3f26298e88d0295
550808	BMG Pool	0000000000000000017e318ff0e7bf8ed87e2d349c9c7233c01ed52d2d12a6fc	2018-10-05 06:01:06	547820657373.44	000000000000000000000000000000000000000000c7716e8119ca9dc030d98f
550809	BTC.TOP	000000000000000001d5ea946df4c7f13732b2f4347fc1fa87f40388a52e2022	2018-10-05 06:03:48	543740526156.81	000000000000000000000000000000000000000000c771ed1b0e62df27397536
550810	Unknown	000000000000000001d7642ebf4627580f171f6191c38ed4d65dd0df66fc3897	2018-10-05 06:03:58	542034907710.42	000000000000000000000000000000000000000000c7726b4f58e96819635b96
550811	Unknown	0000000000000000010fedbc3dedd9cc4ca2ac0326f97ecca22717f176743ac3	2018-10-05 06:12:13	541143429708.76	000000000000000000000000000000000000000000c772e94e805adc4e63a07d
550812	Unknown	000000000000000001ed95258ce7bbb5d9d9e1a494e0832212247677a3dc65b8	2018-10-05 06:17:24	540980919294.12	000000000000000000000000000000000000000000c7736743f80c521fa19966
550813	Unknown	000000000000000000788e629772a08c015a12c6b1ac9f59d15a39d434e6e64c	2018-10-05 06:27:12	543097104443.88	000000000000000000000000000000000000000000c773e5b792a8289bc57304
550814	BTC.TOP	000000000000000001dca675960a475d3dc0cf15f0addcb4d8b18e2442acc47f	2018-10-05 06:30:31	542418452807.45	000000000000000000000000000000000000000000c7746402b9b4971b8e7148
550815	Unknown	0000000000000000009b0c73e87c53800d608e654b5aa774d2f401a16da145a6	2018-10-05 06:35:51	539567146102.81	000000000000000000000000000000000000000000c774e1a3ec9a40d157e5bd
550816	BTC.TOP	000000000000000001e0f7be7d002279c294554b5a6dd4fb4ad05b226fd5a551	2018-10-05 07:30:03	554912473633.83	000000000000000000000000000000000000000000c77562d7ca30403bf3ed87
550817	BTC.TOP	0000000000000000015b6657351406a955e33fc50d29e8d6d16922f4e3ec9ba0	2018-10-05 07:39:08	553127668677.6	000000000000000000000000000000000000000000c775e3a14565810bd92baa
550818	CoinGeek	0000000000000000013e19a5e8b4085e3330efdfa988cb1622236208030ff247	2018-10-05 07:44:10	535345952586.96	000000000000000000000000000000000000000000c7766046dd02639f7a7bbf
550819	Unknown	0000000000000000017b4623a176e24b5755e74c3d8339fd4f83acb6d27da2d3	2018-10-05 07:53:19	532241821545.54	000000000000000000000000000000000000000000c776dc336e9e5ec64d1960
550820	Bitcoin.com	0000000000000000015d419f60ace48fa8219d4cce000174e949c9895bd5042b	2018-10-05 07:53:44	547787340268.81	000000000000000000000000000000000000000000c7775bbe99a3769bf7e070
550821	Unknown	000000000000000000118004f2f4459c2bd7fb4b89ff35c2cc2ec857d159f9ca	2018-10-05 07:57:29	547916466628.39	000000000000000000000000000000000000000000c777db517700185d973d1b
550822	BTC.TOP	000000000000000001aa4dffbea01fd3307beeb4318164da6a3fdbc4df9f411b	2018-10-05 08:06:58	548433581403.65	000000000000000000000000000000000000000000c7785b032707240b6da09f
550823	CoinGeek	0000000000000000015daae43b1eeb451d604f4ef903307cb9d60d9e77289bbf	2018-10-05 08:08:06	547346270908.57	000000000000000000000000000000000000000000c778da7407c2c15845d3d1
550824	BTC.TOP	00000000000000000138426b99d6b0353358cda2fdb1bfea1ef6a92ff1742cff	2018-10-05 08:21:58	559822974573.67	000000000000000000000000000000000000000000c7795ccc96c9be09888ab2
550825	Unknown	00000000000000000189480565a6131d1ccdd7be28ab2551899d75754315a4e7	2018-10-05 08:34:20	560236471771.45	000000000000000000000000000000000000000000c779df3dcb60ce1367dc0c
550826	CoinGeek	000000000000000000d1d76b50e8231437b8b951643270a3b098aeac11524729	2018-10-05 08:50:06	561410642282.37	000000000000000000000000000000000000000000c77a61f4fca969bb3cf3da
550827	AntPool	000000000000000000da31324ca3bfc5ee0ce038388ca09a9b07291e265c3a05	2018-10-05 08:56:04	561222619215.37	000000000000000000000000000000000000000000c77ae4a0f8e5b55700463d
550828	BTC.com	000000000000000001c8b2a5915d270a027e75aa65f8b668076e7f2168fa564d	2018-10-05 09:00:17	555477139425.69	000000000000000000000000000000000000000000c77b65f67ebb1cdc5c6d94
550829	Unknown	0000000000000000002c6fe49af7c97f5807f4313736b7fc2fa93ca5c26cdba9	2018-10-05 09:00:25	553795091429.82	000000000000000000000000000000000000000000c77be6e7c228461c8b85b2
550830	Unknown	00000000000000000169f8a7bd12ce9dc3e839bc21e8fb9b9a67b7343db600cc	2018-10-05 09:12:57	555293069105.22	000000000000000000000000000000000000000000c77c68324f42046d9dcae7
550831	AntPool	0000000000000000009cbd1fe795cf99450f81e898c04d907a453c3e7dde443d	2018-10-05 09:15:47	556042955569.19	000000000000000000000000000000000000000000c77ce9a98ee47540a1675e
550832	ViaBTC	000000000000000000cfdec14adea5bf5a09a9948512b15081ec2fe181efa740	2018-10-05 09:16:43	553140406901.93	000000000000000000000000000000000000000000c77d6a73cc7928c2835c30
550833	Unknown	0000000000000000004849ec7f34f668459a577f2ff3462b307247478d0879ba	2018-10-05 09:17:22	553323052611.25	000000000000000000000000000000000000000000c77deb48ed0c8c9627fb04
550834	BTC.TOP	0000000000000000004cda433529f414527d55ba78ad58d4d0db74044e29704e	2018-10-05 09:19:33	553650417419.4	000000000000000000000000000000000000000000c77e6c3190e43bd46a56c5
550835	BMG Pool	0000000000000000017d0922f63521e4c9f717559423004185f7432b207d8425	2018-10-05 09:20:06	556545438950.04	000000000000000000000000000000000000000000c77eedc6c3ee54e7d38937
550836	CoinGeek	0000000000000000008febb1e0c76dbc5548110626107611f6a3dfe8f607198f	2018-10-05 09:27:10	557950323483.68	000000000000000000000000000000000000000000c77f6fafb42260ca8f633a
550837	Unknown	000000000000000001893a96fa124e6bf04567c871bdb942c33cc2c1cb82b415	2018-10-05 09:29:08	557963284805.1	000000000000000000000000000000000000000000c77ff1996a1d5bdf037cde
550838	CoinGeek	0000000000000000013488190e186817c95bc3a8b150a0971b2e3af933097be0	2018-10-05 09:41:06	556085867402.65	000000000000000000000000000000000000000000c7807313388ab4f1edae3c
550839	Unknown	000000000000000001259d0a1119113aefa32f53afac25d5da147e111bdb9023	2018-10-05 09:42:14	558049709006.21	000000000000000000000000000000000000000000c780f50215455fe2f9bb21
550840	Unknown	000000000000000001c3db9cd03f8184e84a88dea94ea256a6098e1f245bae77	2018-10-05 09:59:46	554229567473.0	000000000000000000000000000000000000000000c781760d3e6079ff07d048
550841	Unknown	000000000000000000d533399a20c97c0b4bb3564f85cb7aa93704f325345995	2018-10-05 10:02:13	558629442477.6	000000000000000000000000000000000000000000c781f81ea945927cb764f3
550842	Unknown	000000000000000001ae030b911ea5bae068f792f2b7ab56c5310198c8da6147	2018-10-05 10:04:35	553233838477.19	000000000000000000000000000000000000000000c78278ee7886eeeedb8941
550843	Unknown	000000000000000000fc28c732ba3f35cc1b292d1c7252e9af5da9cc2bdee030	2018-10-05 10:48:22	557527251195.81	000000000000000000000000000000000000000000c782fabe310fa34718bfec
550844	BTC.TOP	000000000000000001c93f3c5c4bd226176c6c8ed9ced8d30753121ce6871452	2018-10-05 11:12:39	560406400160.99	000000000000000000000000000000000000000000c7837d39869799ccf38193
550845	BTC.TOP	000000000000000001303254046fd5692d43ca3a440ec4cee58847ea899e2e34	2018-10-05 11:14:19	546818754278.54	000000000000000000000000000000000000000000c783fc8af5efefaf324d79
550846	BTC.TOP	00000000000000000016f386cc4de3b9972ababcf34b3b2d38c688717e3be93c	2018-10-05 11:31:01	539038380309.85	000000000000000000000000000000000000000000c7847a0ca462b3fccf8faa
550847	BTC.TOP	0000000000000000008b3522c0d54afb0e9f670706b51d64dd82cd61e65c2eae	2018-10-05 11:36:54	539506547815.96	000000000000000000000000000000000000000000c784f7aa3a9cb22d9a75b4
550848	BTC.TOP	000000000000000001d76c0f66d6d87574a5c5920c45e9f4db1a0652c76986c1	2018-10-05 11:39:49	533668796159.86	000000000000000000000000000000000000000000c78573ebda7551e1d2f018
550849	Unknown	000000000000000000a3686f8dfa21796d6086c54d07125b035272ef43e118c6	2018-10-05 11:40:10	537662810415.77	000000000000000000000000000000000000000000c785f11b8b0e323edba115
550850	BMG Pool	0000000000000000009871bcaa24386a66f07d7abcd2613d0015839ea4d44d67	2018-10-05 11:57:06	536729667014.03	000000000000000000000000000000000000000000c7866e139ccc0a03a73aed
550851	BTC.TOP	0000000000000000007af0c8ecf32c2a8b67dd38b3f29c67a05aeff3e05ee6f5	2018-10-05 12:09:14	541338571132.47	000000000000000000000000000000000000000000c786ec1e65e84f96fb5e58
550852	BTC.TOP	000000000000000000efefaa70021365ad0b46f5368f55cc845f386df31e9b38	2018-10-05 12:09:44	537887569059.14	000000000000000000000000000000000000000000c787695b7c1a08ebdf3451
550853	Unknown	00000000000000000094d9ddf9359d0193a42cb5287d0a070b1829c1affb0fad	2018-10-05 12:09:58	534472359227.26	000000000000000000000000000000000000000000c787e5cd0188c99c15f3c2
550854	BMG Pool	000000000000000000104e5e97eb492643b4e46e7f7f644d6e58258937839822	2018-10-05 12:21:06	534448573891.15	000000000000000000000000000000000000000000c788623d1c06a73fe1a320
550855	BTC.TOP	00000000000000000110db018c181f119e4bb3bd59df9bd43aedf01a0af954fe	2018-10-05 12:23:04	535016034379.76	000000000000000000000000000000000000000000c788decf0968e06419d504
